x,y,u,v,p,rho,u_x,u_y,v_x,v_y,p_x,p_y,u_xx,u_yy,v_xx,v_yy,u_t,v_t
1.406250e-01 7.812500e-03 7.389615e+00 -3.371084e-01 4.131347e+03 1.239404e+00 4.038341e+01 -3.297880e+00 2.503808e+00 -4.270205e+01 -5.937599e+02 -8.016833e+01 -2.522027e+02 -2.838677e+02 1.031452e+01 -3.484944e+01 1.831277e+02 3.179703e+01
1.484375e-01 7.812500e-03 7.698783e+00 -3.180425e-01 4.126736e+03 1.238021e+00 3.836992e+01 -3.351792e+00 2.574246e+00 -4.021481e+01 -5.896740e+02 -7.905690e+01 -2.632993e+02 -2.955627e+02 7.767290e+00 -3.710160e+01 1.779531e+02 2.844682e+01
1.562500e-01 7.812500e-03 7.991805e+00 -2.983343e-01 4.122168e+03 1.236651e+00 3.626851e+01 -3.388243e+00 2.626179e+00 -3.764661e+01 -5.806859e+02 -7.805962e+01 -2.747172e+02 -3.062943e+02 5.597207e+00 -3.897015e+01 1.776825e+02 2.822440e+01
1.640625e-01 7.812500e-03 8.267914e+00 -2.780345e-01 4.117683e+03 1.235305e+00 3.407658e+01 -3.410277e+00 2.662924e+00 -3.500458e+01 -5.668452e+02 -7.716269e+01 -2.864645e+02 -3.160528e+02 3.894435e+00 -4.037719e+01 1.760757e+02 2.795299e+01
1.718750e-01 7.812500e-03 8.526361e+00 -2.571944e-01 4.113317e+03 1.233995e+00 3.179187e+01 -3.421561e+00 2.688360e+00 -3.229617e+01 -5.482205e+02 -7.634325e+01 -2.984525e+02 -3.248291e+02 2.707292e+00 -4.126738e+01 1.689539e+02 3.064027e+01
1.796875e-01 7.812500e-03 8.766413e+00 -2.358654e-01 4.109109e+03 1.232733e+00 2.941307e+01 -3.426105e+00 2.706583e+00 -2.952914e+01 -5.249017e+02 -7.557163e+01 -3.105131e+02 -3.326145e+02 2.042364e+00 -4.160958e+01 1.745376e+02 3.061121e+01
1.875000e-01 7.812500e-03 8.987360e+00 -2.140992e-01 4.105096e+03 1.231529e+00 2.694049e+01 -3.427896e+00 2.721558e+00 -2.671164e+01 -4.970059e+02 -7.481325e+01 -3.224229e+02 -3.393994e+02 1.865704e+00 -4.139644e+01 1.635673e+02 3.056619e+01
1.953125e-01 7.812500e-03 9.188514e+00 -1.919471e-01 4.101313e+03 1.230394e+00 2.437625e+01 -3.430521e+00 2.736811e+00 -2.385194e+01 -4.646817e+02 -7.403073e+01 -3.339392e+02 -3.451733e+02 2.106488e+00 -4.064228e+01 1.567606e+02 3.043585e+01
2.031250e-01 7.812500e-03 9.369213e+00 -1.694605e-01 4.097798e+03 1.229339e+00 2.172431e+01 -3.437092e+00 2.755290e+00 -2.095849e+01 -4.281119e+02 -7.318969e+01 -3.448291e+02 -3.499283e+02 2.664994e+00 -3.937782e+01 1.485438e+02 3.015899e+01
2.109375e-01 7.812500e-03 9.528824e+00 -1.466906e-01 4.094582e+03 1.228375e+00 1.899043e+01 -3.449868e+00 2.778975e+00 -1.803965e+01 -3.875157e+02 -7.225910e+01 -3.548999e+02 -3.536569e+02 3.420533e+00 -3.764856e+01 1.383248e+02 2.968529e+01
2.187500e-01 7.812500e-03 9.666742e+00 -1.236881e-01 4.091699e+03 1.227510e+00 1.618148e+01 -3.470331e+00 2.808909e+00 -1.510347e+01 -3.431484e+02 -7.121553e+01 -3.640192e+02 -3.563560e+02 4.242623e+00 -3.550854e+01 1.176195e+02 2.897894e+01
2.265625e-01 7.812500e-03 9.782405e+00 -1.005032e-01 4.089178e+03 1.226753e+00 1.330527e+01 -3.499037e+00 2.845096e+00 -1.215772e+01 -2.952961e+02 -7.004404e+01 -3.721239e+02 -3.580289e+02 5.003105e+00 -3.301741e+01 1.093589e+02 2.802371e+01
